"business_id","date","description"
81976,"20160629","Moderate risk food holding temperature   [ date violation corrected: 7/6/2016 ]"
81976,"20160629","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 7/6/2016 ]"
81976,"20160629","Unclean or unsanitary food contact surfaces  [ date violation corrected: 7/6/2016 ]"
81976,"20160629","Moderate risk vermin infestation  [ date violation corrected: 7/6/2016 ]"
81976,"20150601","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/29/2016 ]"
81976,"20150601","Moderate risk vermin infestation  [ date violation corrected: 6/29/2016 ]"
81976,"20150601","Moderate risk food holding temperature   [ date violation corrected: 6/29/2016 ]"
81976,"20150601","Unclean or degraded floors walls or ceilings  [ date violation corrected: 6/29/2016 ]"
81976,"20150601","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 6/29/2016 ]"
81976,"20150601","Foods not protected from contamination  [ date violation corrected: 6/29/2016 ]"
81978,"20170406","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/6/2017 ]"
81978,"20170406","Improper thawing methods   [ date violation corrected: 4/20/2017 ]"
81978,"20170406","Improper food storage  [ date violation corrected: 4/20/2017 ]"
81978,"20170406","Improper or defective plumbing  [ date violation corrected: 4/20/2017 ]"
81978,"20170406","Unapproved  living quarters in food facility  [ date violation corrected: 4/20/2017 ]"
81978,"20170406","Unclean or unsanitary food contact surfaces  [ date violation corrected: 4/20/2017 ]"
81978,"20170406","Contaminated or adulterated food  [ date violation corrected: 4/6/2017 ]"
81978,"20170406","Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/20/2017 ]"
81978,"20170406","High risk vermin infestation  [ date violation corrected: 4/20/2017 ]"
81978,"20160428","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/6/2017 ]"
81978,"20150512","Improper cooling methods  [ date violation corrected: 5/14/2015 ]"
81978,"20150512","Unapproved  living quarters in food facility  [ date violation corrected: 4/28/2016 ]"
81978,"20150512","No hot water or running water  [ date violation corrected: 5/14/2015 ]"
81978,"20150512","Improper thawing methods   [ date violation corrected: 5/14/2015 ]"
81978,"20150512","Improper storage of equipment utensils or linens  [ date violation corrected: 5/14/2015 ]"
81978,"20150512","No thermometers or uncalibrated thermometers   [ date violation corrected: 4/28/2016 ]"
81978,"20150512","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/28/2016 ]"
81978,"20150512","Foods not protected from contamination  [ date violation corrected: 5/14/2015 ]"
81978,"20150512","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/14/2015 ]"
81978,"20150512","Inadequate warewashing facilities or equipment  [ date violation corrected: 5/14/2015 ]"
81978,"20150512","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 4/28/2016 ]"
81987,"20171204","Inadequately cleaned or sanitized food contact surfaces"
81987,"20171204","High risk vermin infestation  [ date violation corrected: 12/4/2017 ]"
81987,"20171204","Unclean or degraded floors walls or ceilings"
81987,"20171204","Improper food storage"
81987,"20171204","Foods not protected from contamination"
81987,"20171204","Improper storage of equipment utensils or linens"
81987,"20160627","No plan review or Building Permit  [ date violation corrected: 12/4/2017 ]"
81987,"20160627","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 12/4/2017 ]"
81987,"20160627","Unapproved food source  [ date violation corrected: 12/4/2017 ]"
81987,"20160627","Improper storage of equipment utensils or linens  [ date violation corrected: 12/4/2017 ]"
81987,"20160627","Permit license or inspection report not posted  [ date violation corrected: 12/4/2017 ]"
81987,"20160627","Food safety certificate or food handler card not available  [ date violation corrected: 12/4/2017 ]"
81987,"20150611","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 6/27/2016 ]"
81987,"20150611","Moderate risk food holding temperature   [ date violation corrected: 6/11/2015 ]"
81990,"20170518","Unclean or unsanitary food contact surfaces  [ date violation corrected: 5/26/2017 ]"
81990,"20170518","Improper food storage  [ date violation corrected: 5/26/2017 ]"
81990,"20170518","Inadequate sewage or wastewater disposal  [ date violation corrected: 5/26/2017 ]"
81990,"20160620","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 6/23/2016 ]"
81990,"20160620","Unclean hands or improper use of gloves  [ date violation corrected: 6/23/2016 ]"
81990,"20160620","Unclean or unsanitary food contact surfaces  [ date violation corrected: 6/23/2016 ]"
81990,"20151218","Moderate risk food holding temperature   [ date violation corrected: 6/20/2016 ]"
82009,"20171030","Improper or defective plumbing"
82009,"20171030","Unapproved or unmaintained equipment or utensils"
82009,"20160916","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/24/2016 ]"
82009,"20160916","Unclean or unsanitary food contact surfaces  [ date violation corrected: 10/24/2016 ]"
82009,"20160304","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/9/2016 ]"
82009,"20160304","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 3/9/2016 ]"
82022,"20150505","Improper food labeling or menu misrepresentation"
82022,"20150428","Improper food labeling or menu misrepresentation  [ date violation corrected: 5/5/2015 ]"
82022,"20150428","Improper food storage  [ date violation corrected: 5/5/2015 ]"
82022,"20150428","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/5/2015 ]"
82022,"20150428","Improper thawing methods   [ date violation corrected: 5/5/2015 ]"
82022,"20150428","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/5/2015 ]"
82022,"20150428","Foods not protected from contamination  [ date violation corrected: 5/5/2015 ]"
82033,"20150625","Unpermitted food facility  [ date violation corrected: 1/6/2017 ]"
82033,"20150625","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 1/6/2017 ]"
82036,"20170424","Moderate risk food holding temperature   [ date violation corrected: 9/19/2017 ]"
82036,"20170424","Unauthorized or unsafe use of time as a public health control measure  [ date violation corrected: 9/19/2017 ]"
82036,"20161011","Moderate risk food holding temperature   [ date violation corrected: 10/11/2016 ]"
82036,"20160814","Improper food storage  [ date violation corrected: 10/11/2016 ]"
82036,"20160814","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 10/11/2016 ]"
82036,"20160410","Moderate risk food holding temperature   [ date violation corrected: 8/14/2016 ]"
82036,"20150830","Contaminated or adulterated food  [ date violation corrected: 9/20/2015 ]"
82036,"20150830","High risk food holding temperature   [ date violation corrected: 9/20/2015 ]"
82036,"20150419","Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/28/2015 ]"
82036,"20150419","Moderate risk food holding temperature   [ date violation corrected: 8/28/2015 ]"
82038,"20170911","High risk food holding temperature   [ date violation corrected: 9/15/2017 ]"
82038,"20170911","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/15/2017 ]"
82038,"20170911","Unclean nonfood contact surfaces  [ date violation corrected: 9/15/2017 ]"
82038,"20150512","Moderate risk food holding temperature   [ date violation corrected: 9/11/2017 ]"
82038,"20150512","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 9/11/2017 ]"
82038,"20150512","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 9/11/2017 ]"
82041,"20180119","Inadequate and inaccessible handwashing facilities"
82041,"20180119","Unclean or degraded floors walls or ceilings"
82041,"20180119","High risk food holding temperature "
82041,"20180119","Improper cooling methods"
82041,"20180119","Inadequately cleaned or sanitized food contact surfaces"
82041,"20170608","Unclean hands or improper use of gloves  [ date violation corrected: 6/8/2017 ]"
82041,"20170608","Moderate risk food holding temperature   [ date violation corrected: 6/8/2017 ]"
82041,"20170608","Foods not protected from contamination  [ date violation corrected: 1/19/2018 ]"
82041,"20170608","Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/19/2018 ]"
82041,"20170608","Moderate risk vermin infestation  [ date violation corrected: 1/19/2018 ]"
82041,"20150325","Other moderate risk violation  [ date violation corrected: 6/8/2017 ]"
82041,"20150325","Improper or defective plumbing  [ date violation corrected: 6/8/2017 ]"
82041,"20150325","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/8/2017 ]"
82058,"20171101","Unclean hands or improper use of gloves"
82058,"20171101","Moderate risk vermin infestation"
82058,"20171101","Food safety certificate or food handler card not available"
82058,"20170515","Unclean or unsanitary food contact surfaces  [ date violation corrected: 10/31/2017 ]"
82074,"20160226","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 3/3/2017 ]"
82089,"20150210","Improper storage of equipment utensils or linens  [ date violation corrected: 3/31/2015 ]"
82089,"20150210","Unclean or unsanitary food contact surfaces  [ date violation corrected: 3/31/2015 ]"
82089,"20150210","Unpermitted food facility  [ date violation corrected: 3/31/2015 ]"
82090,"20161004","Noncompliance with HAACP plan or variance"
82090,"20160330","Other low risk violation  [ date violation corrected: 10/4/2016 ]"
82094,"20170816","Inadequate warewashing facilities or equipment"
82094,"20170816","Food safety certificate or food handler card not available"
82094,"20170816","Permit license or inspection report not posted"
82094,"20170816","Unclean or degraded floors walls or ceilings"
82094,"20160616","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 6/16/2016 ]"
82094,"20160616","Improper food labeling or menu misrepresentation  [ date violation corrected: 6/16/2016 ]"
82094,"20160616","Permit license or inspection report not posted  [ date violation corrected: 6/16/2016 ]"
82097,"20171130","Improper storage of equipment utensils or linens  [ date violation corrected: 11/30/2017 ]"
82097,"20171130","Moderate risk food holding temperature   [ date violation corrected: 11/30/2017 ]"
82097,"20170420","Unclean hands or improper use of gloves  [ date violation corrected: 11/29/2017 ]"
82097,"20170420","Improper thawing methods   [ date violation corrected: 11/29/2017 ]"
82097,"20170420","Unclean nonfood contact surfaces  [ date violation corrected: 11/29/2017 ]"
82097,"20160419","Unclean hands or improper use of gloves  [ date violation corrected: 4/20/2017 ]"
82097,"20160419","Moderate risk food holding temperature   [ date violation corrected: 4/20/2017 ]"
